81.6206275243,102.377535653,69.7269355224
406.97883092,125.916299633,124.753569162
39.6034076355,99.8947996758,156.048154023
141.21069692,107.623683542,168.969024271
25.6557738389,165.668287583,94.415852722
88.9842408256,216.946332696,143.089983901
